"country","subject","Unit","Date","Value"
"Chad","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-0.956
"Chad","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-0.85
"Chad","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",0.387
"Chad","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",0.07
"Chad","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",0.341
"Chad","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",0.708
"Chad","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-1.076
"Chile","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-3.07
"Chile","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",3.581
"Chile","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",3.519
"Chile","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-5.8
"Chile","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",1.892
"Chile","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",7.116
"Chile","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",7.079
"Chile","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-9.081
"China","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",136.097
"China","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",237.81
"China","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",243.257
"China","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",420.569
"China","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",132.378
"China","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",231.843
"China","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",353.183
"China","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",215.392
"Colombia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-9.715
"Colombia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-8.663
"Colombia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-4.653
"Colombia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-6.464
"Colombia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-1.897
"Colombia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-2.913
"Colombia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-6.01
"Colombia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-11.59
"Comoros","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-0.069
"Comoros","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-0.03
"Comoros","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-0.043
"Comoros","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-0.062
"Comoros","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-0.029
"Comoros","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-0.024
"Comoros","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-0.027
"Comoros","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-0.049
"Costa Rica","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-2.228
"Costa Rica","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-1.281
"Costa Rica","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-0.576
"Costa Rica","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-2.787
"Costa Rica","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-0.981
"Costa Rica","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-1.023
"Costa Rica","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-1.646
"Costa Rica","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-2.39
"Côte d'Ivoire","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",2.665
"Côte d'Ivoire","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",0.465
"Côte d'Ivoire","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",1.618
"Côte d'Ivoire","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",0.452
"Côte d'Ivoire","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",0.04
"Côte d'Ivoire","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",0.479
"Côte d'Ivoire","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-0.139
"Côte d'Ivoire","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-0.065
"Croatia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-0.541
"Croatia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-0.664
"Croatia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-3.189
"Croatia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-6.229
"Croatia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-2.361
"Croatia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-3.329
"Croatia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-4.311
"Croatia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-0.074
"Cyprus","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-0.837
"Cyprus","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-2.27
"Cyprus","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-2.518
"Cyprus","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-3.943
"Cyprus","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-0.995
"Cyprus","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-1.284
"Cyprus","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-2.565
"Cyprus","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-1.565
"Czech Republic","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-6.348
"Czech Republic","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-7.602
"Czech Republic","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-4.849
"Czech Republic","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-4.782
"Czech Republic","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-1.21
"Czech Republic","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-3.129
"Czech Republic","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-7.931
"Czech Republic","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-2.548
"Democratic Republic of the Congo","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-1.281
"Democratic Republic of the Congo","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-2.174
"Democratic Republic of the Congo","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-1.123
"Democratic Republic of the Congo","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-0.151
"Democratic Republic of the Congo","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-0.389
"Democratic Republic of the Congo","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",0.048
"Democratic Republic of the Congo","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",0.527
"Democratic Republic of the Congo","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-1.696
"Denmark","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",19.875
"Denmark","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",18.183
"Denmark","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",10.767
"Denmark","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",10
"Denmark","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",11.104
"Denmark","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",8.218
"Denmark","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",4.414
"Denmark","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",18.75
"Djibouti","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-0.17
"Djibouti","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-0.061
"Djibouti","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-0.098
"Djibouti","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-0.239
"Djibouti","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-0.023
"Djibouti","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-0.089
"Djibouti","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-0.182
"Djibouti","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-0.249
"Dominica","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-0.071
"Dominica","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-0.083
"Dominica","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-0.109
"Dominica","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-0.13
"Dominica","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-0.076
"Dominica","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-0.05
"Dominica","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-0.087
"Dominica","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-0.094
"Dominican Republic","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-4.359
"Dominican Republic","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-4.006
"Dominican Republic","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-2.332
"Dominican Republic","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-4.519
"Dominican Republic","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-0.549
"Dominican Republic","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-1.297
"Dominican Republic","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-2.179
"Dominican Republic","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-3.971
"Ecuador","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-0.325
"Ecuador","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-1.607
"Ecuador","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",0.297
"Ecuador","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",1.756
"Ecuador","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",0.474
"Ecuador","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",1.739
"Ecuador","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",1.884
"Ecuador","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-0.332
"Egypt","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-6.088
"Egypt","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-4.318
"Egypt","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-4.424
"Egypt","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",0.888
"Egypt","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",2.91
"Egypt","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",1.752
"Egypt","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",2.696
"Egypt","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-10.146
"El Salvador","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-1.137
"El Salvador","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-0.569
"El Salvador","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-0.312
"El Salvador","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-1.532
"El Salvador","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-0.622
"El Salvador","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-0.766
"El Salvador","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-1.217
"El Salvador","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-1.264
"Equatorial Guinea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-0.082
"Equatorial Guinea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-1.11
"Equatorial Guinea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-0.721
"Equatorial Guinea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",1.906
"Equatorial Guinea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-0.511
"Equatorial Guinea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",1.37
"Equatorial Guinea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",1.629
"Equatorial Guinea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-0.74
"Eritrea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",0.014
"Eritrea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-0.119
"Eritrea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-0.141
"Eritrea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-0.075
"Eritrea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",0.004
"Eritrea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-0.043
"Eritrea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-0.081
"Eritrea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",0.072
