,All vehicles,Commercial vehicles,Current account balance (Percent of GDP),Current account balance (U.S. dollars),Employment (Persons),Export volume of goods and services (Percent change),Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar),"Gross domestic product per capita, current prices (U.S. dollars)","Gross domestic product, constant prices (Percent change)","Gross domestic product, current prices (U.S. dollars)","Gross domestic product, deflator (Index)",Gross national savings (Percent of GDP),Import volume of goods and services (Percent change),"Inflation, average consumer prices (Index)","Inflation, average consumer prices (Percent change)",Investment (Percent of GDP),Output gap in percent of potential GDP (Percent of potential GDP),Passengers Cars,Population (Persons),Trade volume of goods and services (Percent change),Unemployment rate (Percent of total labor force),country,year
1106,594762.0,237297.0,-5.845,-37.781,,10.829,1089.128,9206.372,4.669,646.425,832.7310000000001,15.222999999999999,13.370999999999999,140.031,8.756,21.068,,357465.0,70.215,,9.183,turkey,2007
1107,494355.0,188357.0,-5.526,-40.372,,7.207999999999999,1117.809,10276.778,0.659,730.628,932.612,16.256,-1.321,154.656,10.444,21.781999999999996,,305998.0,71.095,,10.02,turkey,2008
1108,557126.0,187307.0,-1.973,-12.124,,-7.812,1071.944,8527.256,-4.8260000000000005,614.389,981.988,12.964,-12.352,164.32299999999998,6.251,14.937999999999999,,369819.0,72.05,,13.052999999999999,turkey,2009
1109,760913.0,251129.0,-6.209,-45.42,,8.763,1184.3980000000001,10020.673,9.157,731.539,1037.723,13.315,17.609,178.4,8.566,19.523,,509784.0,73.003,,11.127,turkey,2010
1110,864439.0,270920.0,-9.691,-75.082,,6.01,1314.8970000000002,10476.391,8.773,774.7289999999999,1126.734,13.865,11.261,189.946,6.472,23.555999999999997,,593519.0,73.95,,9.096,turkey,2011
1111,817620.0,261340.0,-6.15,-48.497,,12.732000000000001,1366.981,10530.885,2.127,788.605,1204.504,13.982999999999999,1.238,206.835,8.892000000000001,20.132,,556280.0,74.885,,8.432,turkey,2012
1120,2630.0,1700.0,-10.994000000000002,-0.5539999999999999,,-9.579,22.361,275.51599999999996,4.769,5.039,171.12400000000002,18.889,-2.81,165.858,18.357,23.773000000000003,,930.0,18.29,,,madagascar,2005
1121,3100.0,2000.0,-3.7769999999999997,-0.20800000000000002,,8.026,24.287,292.55,5.376,5.507999999999999,189.825,21.234,1.275,183.715,10.767000000000001,25.011,,1100.0,18.826,,,madagascar,2006
1122,3000.0,1900.0,-12.665,-0.93,,-5.147,26.541999999999998,379.06699999999995,6.452999999999999,7.343,207.951,20.355,81.898,202.74200000000002,10.357000000000001,33.018,,1100.0,19.371,,,madagascar,2007
1123,2700.0,1700.0,-20.596,-1.939,,-5.542000000000001,29.009,472.379,7.19,9.413,226.729,20.375,32.835,221.342,9.174,40.961000000000006,,1000.0,19.927,,,madagascar,2008
1124,2000.0,1100.0,-21.154,-1.8090000000000002,,-17.065,28.199,417.17900000000003,-3.5239999999999996,8.55,244.442,14.5,-31.715999999999998,241.167,8.957,35.647,,900.0,20.496,,,madagascar,2009
1125,1800.0,900.0,-9.717,-0.846,,23.116999999999997,28.583000000000002,412.959,0.138,8.705,265.51,13.777000000000001,-14.362,263.543,9.277999999999999,23.491,,900.0,21.08,,,madagascar,2010
1126,1700.0,600.0,-6.906000000000001,-0.6809999999999999,,12.162,29.619,450.969,1.53,9.854,286.842,10.802,2.29,289.95,10.02,17.707,,1100.0,21.851,,,madagascar,2011
1127,1800.0,600.0,-6.757999999999999,-0.6679999999999999,,5.496,30.906999999999996,440.949,2.505,9.881,304.123,10.872,9.315,306.795,5.81,17.63,,1200.0,22.408,,,madagascar,2012
1128,200.0,100.0,-13.572000000000001,-0.151,,12.640999999999998,1.985,3818.446,2.971,1.114,102.96600000000001,7.916,7.638,113.325,3.6510000000000002,21.488000000000003,,100.0,0.292,,11.0,belize,2005
1129,300.0,100.0,-2.085,-0.025,,16.175,2.142,4040.716,4.697,1.217,107.459,15.344000000000001,-0.083,118.131,4.24,17.429000000000002,,200.0,0.301,,9.4,belize,2006
1130,200.0,100.0,-4.0360000000000005,-0.052000000000000005,,-6.768,2.226,4143.093,1.21,1.291,112.54899999999999,13.604000000000001,1.095,120.869,2.318,17.64,,100.0,0.312,,12.1,belize,2007
1131,400.0,200.0,-10.578,-0.145,,1.126,2.3569999999999998,4252.108,3.8489999999999998,1.37,115.015,15.045,10.359000000000002,128.59799999999998,6.394,25.623,,200.0,0.322,,8.2,belize,2008
1132,400.0,250.0,-4.859,-0.065,,-6.629,2.3819999999999997,4145.9490000000005,0.297,1.339,112.071,12.238,-18.788,127.178,-1.104,17.097,,150.0,0.32299999999999995,,12.5,belize,2009
1133,250.0,150.0,-2.435,-0.034,,7.944,2.485,4321.294,3.0839999999999996,1.3980000000000001,113.579,10.357000000000001,7.1610000000000005,128.345,0.9179999999999999,12.792,,100.0,0.324,,13.716,belize,2010
1134,300.0,200.0,-1.067,-0.016,,5.7379999999999995,2.59,4481.9890000000005,2.0980000000000003,1.489,118.447,12.584000000000001,11.795,130.52100000000002,1.695,13.651,,100.0,0.332,,14.933,belize,2011
1135,400.0,200.0,-1.21,-0.019,,7.768,2.742,4614.5070000000005,4.011,1.5730000000000002,120.281,11.95,4.251,132.097,1.208,13.16,,200.0,0.341,,16.149,belize,2012
1136,15000.0,8500.0,0.011000000000000001,0.008,,15.462,264.97,490.126,6.3020000000000005,70.154,100.0,26.517,6.755,100.0,7.04,25.381999999999998,,6500.0,143.135,,,bangladesh,2005
1137,19100.0,10100.0,1.021,0.764,,14.02,290.933,516.555,6.525,74.833,106.022,27.864,3.245,106.77,6.77,26.162,,9000.0,144.869,,,bangladesh,2006
1138,22000.0,10000.0,0.727,0.617,,10.58,317.508,579.635,6.305,84.89200000000001,114.34200000000001,27.835,12.56,116.495,9.109,26.191,,12000.0,146.457,,,bangladesh,2007
1139,28000.0,11000.0,1.219,1.182,,6.171,343.028,655.096,5.959,96.935,122.993,28.219,1.652,126.863,8.9,26.204,,17000.0,147.97,,,bangladesh,2008
1140,38500.0,17000.0,2.444,2.6630000000000003,,16.26,365.17199999999997,728.9,5.653,108.973,131.414,29.048000000000002,22.897,133.747,5.426,26.228,,21500.0,149.503,,,bangladesh,2009
1141,40400.0,19700.0,0.415,0.507,,16.857,391.92,808.314,6.029,122.15700000000001,141.345,29.141,11.639000000000001,144.616,8.126,26.874000000000002,,20700.0,151.125,,,bangladesh,2010
1142,39900.0,19100.0,-1.0190000000000001,-1.337,,10.325999999999999,425.986,858.163,6.494,131.181,152.627,29.401999999999997,4.217,160.094,10.703,27.892,,20800.0,152.862,,,bangladesh,2011
1143,43400.0,18800.0,0.685,0.971,,8.555,460.778,916.0930000000001,6.26,141.715,164.19099999999997,30.064,6.699,170.06599999999997,6.229,28.3,,24600.0,154.695,,,bangladesh,2012
1152,15000.0,5000.0,0.243,0.042,,12.706,37.549,5263.099,6.806,17.398,100.0,17.942,9.952,68.645,4.7,17.699,,10000.0,3.306,,12.158,uruguay,2005
1153,15000.0,5000.0,-1.9969999999999999,-0.392,,3.17,40.289,5919.564,4.099,19.62,106.53299999999999,17.463,15.325999999999999,73.03699999999999,6.398,19.461,,10000.0,3.3139999999999996,,10.942,uruguay,2006
1154,19000.0,7000.0,-0.94,-0.22,,7.377000000000001,44.067,7058.1269999999995,6.542000000000001,23.461,116.566,18.586,5.734,78.96300000000001,8.115,19.526,,12000.0,3.324,,9.242,uruguay,2007
1155,25000.0,10000.0,-5.6979999999999995,-1.73,,10.074,48.156000000000006,9107.886,7.176,30.366,125.919,17.51,22.68,85.18299999999999,7.877000000000001,23.208000000000002,,15000.0,3.3339999999999996,,7.608,uruguay,2008
1156,38000.0,8000.0,-1.26,-0.384,,2.4859999999999998,49.662,9106.715,2.351,30.461,132.947,18.887,-7.002000000000001,91.199,7.062,20.146,,30000.0,3.345,,7.308,uruguay,2009
1157,55000.0,15000.0,-1.885,-0.733,,14.261,54.494,11583.526000000002,8.404,38.881,139.138,16.974,11.079,97.30799999999999,6.699,18.859,,40000.0,3.3569999999999998,,7.017,uruguay,2010
1158,55000.0,15000.0,-2.909,-1.374,,6.749,59.702,14022.643999999998,7.341,47.236999999999995,151.629,18.219,13.14,105.18299999999999,8.093,21.127,,40000.0,3.3689999999999998,,6.325,uruguay,2011
1159,55000.0,15000.0,-5.417999999999999,-2.7089999999999996,,-0.804,63.008,14791.866000000002,3.676,50.005,162.805,18.158,16.058,113.70100000000001,8.097999999999999,23.573,,40000.0,3.3810000000000002,,6.332999999999999,uruguay,2012
1160,2598183.0,480141.0,-0.47,-10.375,24.982,3.5469999999999997,2046.601,36209.519,1.608,2207.45,92.135,21.906,6.317,99.99799999999999,1.899,22.375999999999998,0.6920000000000001,2118042.0,60.963,,8.9,france,2005
1161,2544165.0,498420.0,-0.5579999999999999,-12.995,25.076,5.636,2159.587,37900.031,2.375,2327.052,94.126,22.615,5.585,101.913,1.915,23.174,1.331,2045745.0,61.4,,8.857999999999999,france,2006
1162,2629186.0,519514.0,-0.972,-25.930999999999997,25.641,2.8310000000000004,2269.408,43155.504,2.3609999999999998,2666.805,96.539,23.139,5.745,103.552,1.608,24.111,2.133,2109672.0,61.795,,8.008,france,2007
1163,2614829.0,523460.0,-1.69,-49.632,25.967,0.361,2318.445,47273.320999999996,0.195,2937.321,98.836,22.398000000000003,1.284,106.825,3.161,24.088,0.971,2091369.0,62.135,,7.483,france,2008
1164,2718599.0,416201.0,-1.297,-35.016,25.724,-11.267000000000001,2267.34,43234.246,-2.9410000000000003,2700.658,98.932,20.008,-9.395,106.935,0.10300000000000001,21.305,-3.077,2302398.0,62.466,,9.092,france,2009
1165,2708884.0,457215.0,-1.274,-33.78,25.72,9.016,2340.155,42249.064000000006,1.966,2651.772,100.0,20.636999999999997,8.865,108.788,1.733,21.910999999999998,-2.083,2251669.0,62.765,,9.275,france,2010
1166,2687052.0,482823.0,-1.71,-48.996,25.816,6.879,2438.124,45430.282999999996,2.079,2865.304,100.944,21.500999999999998,6.287999999999999,111.281,2.291,23.211,-0.919,2204229.0,63.07,,9.2,france,2011
1167,2331731.0,432971.0,-2.125,-57.114,25.816999999999997,1.072,2490.198,42415.144,0.33399999999999996,2688.21,102.16,20.584,-1.291,113.749,2.218,22.709,-1.4909999999999999,1898760.0,63.379,,9.792,france,2012
1176,75033.0,18117.0,-8.461,-4.059,2.089,9.961,93.323,8918.516,6.655,47.976000000000006,100.0,20.96,12.343,99.973,2.7880000000000003,28.875,-0.657,56916.0,5.379,,16.375,slovakia,2005
1177,83519.0,24435.0,-7.843999999999999,-4.386,2.1319999999999997,20.955,104.21799999999999,10375.341,8.346,55.915,102.94200000000001,20.32,17.805999999999997,104.235,4.263,28.016,1.992,59084.0,5.388999999999999,,13.467,slovakia,2006
1178,89094.0,29394.0,-5.318,-3.9960000000000004,2.177,14.295,118.219,13937.576000000001,10.494000000000002,75.143,104.087,22.406,9.213,106.214,1.899,27.82,6.807,59700.0,5.391,,11.232999999999999,slovakia,2007
1179,102378.0,32338.0,-6.25,-5.919,2.247,3.1430000000000002,127.469,17552.778000000002,5.751,94.711,107.065,21.149,3.102,110.405,3.946,27.688000000000002,7.597,70040.0,5.396,,9.575,slovakia,2008
1180,92761.0,18044.0,-2.593,-2.2680000000000002,2.2030000000000003,-16.284000000000002,122.098,16167.98,-4.936,87.46,105.803,16.6,-18.868,111.43,0.9279999999999999,19.547,-1.159,74717.0,5.409,,12.117,slovakia,2009
1181,73820.0,9787.0,-3.721,-3.2539999999999996,2.17,16.023,129.059,16127.327,4.425,87.43799999999999,106.32600000000001,18.554000000000002,14.883,112.212,0.701,22.561999999999998,0.175,64033.0,5.422000000000001,,14.492,slovakia,2010
1182,77904.0,9701.0,-3.765,-3.613,2.208,12.155,135.653,17797.334,2.983,95.971,108.06700000000001,19.676,9.691,116.79,4.08,23.826,-0.256,68203.0,5.392,,13.683,slovakia,2011
1183,78189.0,8921.0,2.229,2.0380000000000003,2.209,9.862,140.576,16912.323,1.801,91.399,109.421,21.435,3.27,121.15799999999999,3.74,19.429000000000002,-1.075,69268.0,5.404,,13.967,slovakia,2012
1184,213706.0,41964.0,-3.4339999999999997,-7.237,1.963,4.613,177.993,50975.633,5.6739999999999995,210.72299999999998,100.956,25.964000000000002,8.495,99.992,2.18,29.398000000000003,3.623,171742.0,4.1339999999999995,,4.388999999999999,ireland,2005
1185,225723.0,47239.0,-3.551,-8.193999999999999,2.0540000000000003,5.223,193.497,54510.371,5.47,230.737,103.986,26.485,7.102,102.69200000000001,2.7,30.035999999999998,6.432,178484.0,4.2330000000000005,,4.499,ireland,2006
1186,236353.0,50028.0,-5.355,-14.44,2.1430000000000002,8.828,208.44400000000002,61627.703,4.9319999999999995,269.671,106.103,22.779,7.9670000000000005,105.64200000000001,2.873,28.134,9.437000000000001,186325.0,4.376,,4.6739999999999995,ireland,2007
1187,185620.0,34013.0,-5.72,-15.731,2.128,-0.899,206.986,61318.497,-2.61,275.02,103.476,18.302,-2.565,108.925,3.108,24.022,5.003,151607.0,4.485,,6.4,ireland,2008
1188,68031.0,10578.0,-3.049,-7.138,1.9609999999999999,-3.989,195.27200000000002,51649.698,-6.371,234.149,99.42399999999999,15.744000000000002,-9.165,107.06700000000001,-1.706,18.792,-2.778,57453.0,4.533,,12.009,ireland,2009
1189,99986.0,11540.0,0.573,1.254,1.882,6.171,197.113,48046.567,-0.275,218.843,97.81,16.057000000000002,3.017,105.383,-1.5719999999999998,15.484000000000002,-3.9530000000000003,88446.0,4.555,,13.853,ireland,2010
1190,102443.0,12532.0,0.805,1.916,1.849,5.484,206.76,52020.71599999999,2.773,237.99,98.699,15.784,-0.608,106.633,1.186,14.979000000000001,-2.2,89911.0,4.575,,14.625,ireland,2011
1191,91728.0,12230.0,1.564,3.4739999999999998,1.838,4.69,209.813,48433.914000000004,-0.313,222.08900000000003,100.0,17.315,6.91,108.68299999999999,1.922,15.751,-3.505,79498.0,4.585,,14.672,ireland,2012
1208,23000.0,7000.0,22.725,36.529,,-5.345,463.908,1179.7730000000001,7.946000000000001,160.747,59.633,36.295,-2.476,66.86399999999999,17.855999999999998,13.57,,16000.0,136.253,,11.9,nigeria,2005
1209,38000.0,16000.0,17.12,36.518,,-3.511,520.1669999999999,1523.6170000000002,8.785,213.312,71.289,34.203,0.363,72.358,8.218,17.083,,22000.0,140.004,,12.3,nigeria,2006
1210,12000.0,5000.0,10.909,27.643,,2.8510000000000004,585.0790000000001,1761.52,9.564,253.40099999999998,74.352,30.56,18.244,76.275,5.412999999999999,19.651,,7000.0,143.85399999999998,,12.7,nigeria,2007
1211,12000.0,5000.0,9.057,29.154,,-4.2330000000000005,647.572,2177.743,8.552,321.89099999999996,82.51799999999999,25.267,10.185,85.10799999999999,11.581,16.21,,7000.0,147.81,,14.9,nigeria,2008
1212,51000.0,17000.0,5.156000000000001,13.868,,4.093999999999999,714.811,1770.839,9.551,268.945,78.877,26.844,2.346,95.78299999999999,12.543,21.688000000000002,,34000.0,151.874,,19.7,nigeria,2009
1213,37000.0,12000.0,3.8680000000000003,14.459000000000001,,6.694,800.185,2395.624,10.592,373.839,100.0,21.158,16.86,108.925,13.72,17.291,,25000.0,156.05100000000002,,21.1,nigeria,2010
1214,45000.0,15000.0,2.997,12.554,,-8.533,856.6189999999999,2612.124,4.887,418.834,109.51,19.209,4.902,120.73299999999999,10.841,16.212,,30000.0,160.342,,23.9,nigeria,2011
1215,45000.0,15000.0,4.357,20.352999999999998,,1.065,909.314,2835.29,4.279,467.119,119.663,19.265,-10.495999999999999,135.483,12.217,14.908,,30000.0,164.752,,,nigeria,2012
1216,2800.0,1800.0,5.8629999999999995,0.561,,1.3519999999999999,38.135,1015.4780000000001,4.421,9.573,295.901,19.877,9.217,88.21799999999999,5.4,14.254000000000001,,1000.0,9.427,,8.15,bolivia,2005
1217,3500.0,2000.0,11.225,1.2930000000000001,,3.06,41.192,1196.609,4.797,11.52,336.332,26.56,13.969000000000001,92.012,4.3,13.865,,1500.0,9.627,,7.99,bolivia,2006
1218,3500.0,2000.0,11.395999999999999,1.506,,-0.16699999999999998,44.218999999999994,1344.8139999999999,4.564,13.216,361.131,28.593000000000004,17.887,98.13600000000001,6.656000000000001,15.187000000000001,,1500.0,9.828,,7.67,bolivia,2007
1219,3700.0,2200.0,11.859000000000002,1.9909999999999999,,17.653,47.858000000000004,1674.589,6.148,16.792,398.621,28.951999999999998,24.724,111.883,14.009,17.553,,1500.0,10.027999999999999,,6.69,bolivia,2008
1220,3000.0,2000.0,4.27,0.746,,4.204,49.84,1707.624,3.3569999999999998,17.464000000000002,388.975,22.878,-5.531000000000001,115.62799999999999,3.346,16.971,,1000.0,10.227,,6.83,bolivia,2009
1221,11000.0,3000.0,3.8689999999999998,0.7659999999999999,,3.361,52.531000000000006,1897.729,4.127,19.785999999999998,423.11699999999996,24.969,8.84,118.52,2.502,17.007,,8000.0,10.425999999999998,,6.5,bolivia,2010
1222,14000.0,4500.0,0.318,0.077,,3.6510000000000002,56.39,2269.3520000000003,5.1739999999999995,24.121,484.74800000000005,25.329,27.017,130.233,9.883,19.562,,9500.0,10.629000000000001,,6.5,bolivia,2011
1223,21000.0,7000.0,8.283999999999999,2.259,,21.945999999999998,60.373000000000005,2517.319,5.176,27.265,518.884,25.695999999999998,4.625,136.118,4.519,17.64,,14000.0,10.831,,6.426,bolivia,2012
1224,1400.0,470.0,-11.946,-0.32899999999999996,,2.609,7.013,201.797,2.569,2.755,71.41,10.739,16.116,198.5,15.407,22.685,,930.0,13.654000000000002,,,malawi,2005
1225,1670.0,570.0,-11.177999999999999,-0.348,,10.945,7.377000000000001,221.97,2.062,3.117,90.916,14.42,7.446000000000001,226.1,13.904000000000002,25.673000000000002,,1100.0,14.043,,,malawi,2006
1226,1660.0,560.0,0.9790000000000001,0.036000000000000004,,42.902,8.293,252.544,9.491,3.647,100.0,27.449,-9.743,244.1,7.961,26.47,,1100.0,14.439,,,malawi,2007
1227,1500.0,500.0,-9.7,-0.415,,6.486000000000001,9.16,288.078,8.339,4.277,108.655,15.97,35.582,265.362,8.71,25.67,,1000.0,14.845999999999998,,,malawi,2008
1228,1500.0,500.0,-4.849,-0.244,,-27.826,10.064,329.589,9.036,5.034,117.75399999999999,20.725,-19.422,287.725,8.427,25.574,,1000.0,15.274000000000001,,,malawi,2009
1229,2200.0,700.0,-1.296,-0.07,,42.547,10.852,343.454,6.5329999999999995,5.397,126.448,30.404,47.152,309.045,7.41,25.987,,1500.0,15.714,,,malawi,2010
1230,2300.0,800.0,-5.874,-0.33,,-10.037,11.558,347.452,4.3469999999999995,5.617000000000001,131.468,9.411,-13.715,332.606,7.624,15.285,,1500.0,16.166,,,malawi,2011
1231,1500.0,500.0,-4.5280000000000005,-0.18899999999999997,,1.788,11.987,251.076,1.886,4.176,154.722,12.501,-11.136,403.35699999999997,21.272,16.914,,1000.0,16.632,,,malawi,2012
1232,93057.0,38715.0,1.141,0.474,,8.633,106.01299999999999,3025.012,5.291,41.507,86.818,22.779,14.395,102.07799999999999,2.123,21.636999999999997,,54342.0,13.720999999999998,,10.705,ecuador,2005
1233,89558.0,30658.0,3.716,1.739,,7.126,114.08200000000001,3351.4759999999997,4.404,46.802,93.764,26.176,9.774,105.447,3.3,22.46,,58900.0,13.965,,10.1,ecuador,2006
1234,91778.0,33444.0,3.694,1.8840000000000001,,0.017,119.682,3588.3109999999997,2.19,51.008,100.0,26.399,7.055,107.848,2.2769999999999997,22.705,,58334.0,14.215,,8.8,ecuador,2007
1235,112684.0,43128.0,2.843,1.756,,2.984,129.78799999999998,4267.473,6.357,61.763000000000005,113.84700000000001,29.230999999999998,14.439,116.90700000000001,8.4,26.388,,69556.0,14.472999999999999,,6.917999999999999,ecuador,2008
1236,92764.0,32168.0,0.474,0.297,,-4.788,131.514,4241.938,0.5660000000000001,62.52,114.594,26.114,-9.919,122.939,5.16,25.639,,60596.0,14.738,,8.485,ecuador,2009
1237,132172.0,41922.0,-2.31,-1.607,,-0.237,137.814,4633.247,3.525,69.555,123.148,25.726999999999997,14.824000000000002,127.30799999999999,3.553,28.037,,90250.0,15.012,,7.59,ecuador,2010
1238,130000.0,30000.0,-0.408,-0.325,,4.5889999999999995,151.62,5225.833,7.792999999999999,79.78,131.039,28.561,3.8689999999999998,133.006,4.476,28.968000000000004,,100000.0,15.265999999999998,,5.997999999999999,ecuador,2011
1239,105000.0,25000.0,-0.379,-0.332,,2.6660000000000004,162.27,5637.441999999999,5.136,87.499,136.696,27.932,1.871,139.79,5.101,28.311999999999998,,80000.0,15.520999999999999,,4.928,ecuador,2012
1240,156000.0,26000.0,2.908,4.107,2.682,-0.35,159.761,21385.36,4.3389999999999995,141.222,91.245,22.88,0.41200000000000003,83.465,1.329,19.972,,130000.0,6.604,,11.2,israel,2005
1241,156000.0,26000.0,4.529,6.894,2.767,2.627,174.188,22523.502,5.78,152.231,92.322,24.057,-2.347,85.22399999999999,2.1069999999999998,19.529,,130000.0,6.7589999999999995,,10.45,israel,2006
1242,220000.0,20000.0,3.1430000000000002,5.553,2.886,4.08,190.03099999999998,25577.458,6.267,176.675,92.959,23.623,6.817,85.664,0.516,20.48,,200000.0,6.907,,9.15,israel,2007
1243,222000.0,22000.0,1.493,3.193,2.991,5.285,200.541,30302.683999999997,3.5010000000000003,213.919,94.98200000000001,20.903000000000002,6.563,89.59899999999999,4.593999999999999,19.41,,200000.0,7.059,,7.65,israel,2008
1244,165000.0,15000.0,3.7969999999999997,7.8389999999999995,3.05,-13.950999999999999,205.912,28618.803,1.9040000000000001,206.477,98.59700000000001,21.19,-15.058,92.571,3.3169999999999997,17.394000000000002,,150000.0,7.215,,9.425,israel,2009
1245,217000.0,17000.0,3.383,7.88,3.157,12.050999999999998,220.41299999999998,31587.6,5.751,232.91,100.0,21.233,13.0,95.065,2.694,17.85,,200000.0,7.372999999999999,,8.25,israel,2010
1246,217000.0,17000.0,1.521,3.93,3.253,7.279,234.391,34291.363,4.191,258.408,101.904,21.936999999999998,8.605,98.344,3.45,20.417,,200000.0,7.5360000000000005,,7.05,israel,2011
1247,216000.0,16000.0,0.825,2.121,3.358,-5.483,245.748,33396.948,2.9960000000000004,257.205,106.125,21.643,-0.6729999999999999,100.024,1.7080000000000002,20.818,,200000.0,7.7010000000000005,,6.85,israel,2012
1256,10060.0,760.0,-2.544,-0.153,,13.350999999999999,17.877,2943.969,4.353,5.996,100.0,18.779,8.234,87.512,0.49200000000000005,,,9300.0,2.037,,37.25,fyr macedonia,2005
1257,10790.0,790.0,-0.447,-0.028999999999999998,,8.177,19.352999999999998,3216.4709999999995,5.03,6.568,103.279,21.052,10.081,90.318,3.207,,,10000.0,2.042,,36.025,fyr macedonia,2006
1258,11200.0,1000.0,-7.06,-0.5770000000000001,,11.767000000000001,21.09,3997.865,6.149,8.176,110.955,17.578,16.105,92.35700000000001,2.2569999999999997,,,10200.0,2.045,,34.925,fyr macedonia,2007
1259,12004.0,1004.0,-12.83,-1.2690000000000001,,-6.327000000000001,22.569000000000003,4827.833,4.9510000000000005,9.89,119.259,13.985999999999999,0.82,100.074,8.356,,,11000.0,2.049,,33.775,fyr macedonia,2008
